,blog_name,title,description,post_url,date (YYYY-MM-DD),hashtags,short_url,writing_prompt_id,writing_prompt,total_amount_notes,response_id,response,blog_name_response,type_of_response,reblog_parent_name,reblog,submission,original content,structure,prompt_type
183,promptsforthestrugglingauthor,Writing Prompts Daily,"<a href=https://promptsforthestrugglingauthor.tumblr.com/post/185186842606/using-my-prompts"">Here are the rules for using my prompts!</a> Feel free to ask me about writing or myself! <a href=""https://promptsforthestrugglingauthor.tumblr.com/post/182764115681/new-ask-policies/"">Before you send an ask, please read the rules!</a> If you\'re feeling generous,<a href=""https://ko-fi.com/emmysprompts/""> buy me a coffee! </a> Icon by the generous starry-ink. Replies as immawritethat'",https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/711239935952322561,8-3-2023,"['writing prompt', 'writing', 'writers on tumblr', 'oc prompt', 'imagine your oc', 'short prompt', 'story prompt', 'story inspo', 'story ideas', 'creative writing prompt', 'creative writing inspo', 'creative writing ideas', 'original prompt', 'daily prompt', 'daily writing prompt', 'promptsforthestrugglingauthor']",https://tmblr.co/ZnM30fdUrFGKWe01,wp215,"<h1>Writing Prompt #2241</h1><p>As he entered a land of mystery and magic, he honestly just wanted to go home and take a nap.</p>",121,wp215r001,#pip,stylishamitie,reblog,promptsforthestrugglingauthor,no,no,yes,<h1>Writing Prompt #XXX</h1><p></p>,['text']
184,promptsforthestrugglingauthor,Writing Prompts Daily,"<a href=https://promptsforthestrugglingauthor.tumblr.com/post/185186842606/using-my-prompts"">Here are the rules for using my prompts!</a> Feel free to ask me about writing or myself! <a href=""https://promptsforthestrugglingauthor.tumblr.com/post/182764115681/new-ask-policies/"">Before you send an ask, please read the rules!</a> If you\'re feeling generous,<a href=""https://ko-fi.com/emmysprompts/""> buy me a coffee! </a> Icon by the generous starry-ink. Replies as immawritethat'",https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/711179542535045120,8-3-2023,,https://tmblr.co/ZnM30fdUdWQaKu00,wp216,"<p><a class=""tumblr_blog"" href=""https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/711152760865914880"">promptsforthestrugglingauthor</a>:</p><blockquote><h1>Writing Prompt #2240</h1><p>&ldquo;I thought you said you knew what you were doing!&rdquo;</p><p>&ldquo;I <i>may</i> have overestimated my skill set.&rdquo;</p></blockquote>",319,wp216r001,#promptsforthestruggling author #dialogue prompt,writing-challenges-and-prompts,reblog,promptsforthestrugglingauthor,yes,no,no,self-reblog of wp217,"['text', 'link', 'reblog']"
185,promptsforthestrugglingauthor,Writing Prompts Daily,"<a href=https://promptsforthestrugglingauthor.tumblr.com/post/185186842606/using-my-prompts"">Here are the rules for using my prompts!</a> Feel free to ask me about writing or myself! <a href=""https://promptsforthestrugglingauthor.tumblr.com/post/182764115681/new-ask-policies/"">Before you send an ask, please read the rules!</a> If you\'re feeling generous,<a href=""https://ko-fi.com/emmysprompts/""> buy me a coffee! </a> Icon by the generous starry-ink. Replies as immawritethat'",https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/711152760865914880,7-3-2023,"['writing prompt', 'writing', 'writers on tumblr', 'oc prompt', 'imagine your ocs', 'dialogue prompt', 'story prompt', 'story inspo', 'story ideas', 'creative writing prompt', 'creative writing inspo', 'creative writing ideas', 'original prompt', 'daily prompt', 'daily writing prompt', 'promptsforthestrugglingauthor']",https://tmblr.co/ZnM30fdUXQiCSu00,wp217,<p><h1>Writing Prompt #2240</h1><p>“I thought you said you knew what you were doing!”</p><p>“I <i>may</i> have overestimated my skill set.”</p></p>,319,wp217r001,#promptsforthestruggling author #dialogue prompt,writing-challenges-and-prompts,reblog,promptsforthestrugglingauthor,no,no,yes,<p><h1>Writing Prompt #XXX</h1></p><p></p>,['text']
186,promptsforthestrugglingauthor,Writing Prompts Daily,"<a href=https://promptsforthestrugglingauthor.tumblr.com/post/185186842606/using-my-prompts"">Here are the rules for using my prompts!</a> Feel free to ask me about writing or myself! <a href=""https://promptsforthestrugglingauthor.tumblr.com/post/182764115681/new-ask-policies/"">Before you send an ask, please read the rules!</a> If you\'re feeling generous,<a href=""https://ko-fi.com/emmysprompts/""> buy me a coffee! </a> Icon by the generous starry-ink. Replies as immawritethat'",https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/711088969292611584,7-3-2023,,https://tmblr.co/ZnM30fdUIwPgOe00,wp218,"<p><a class=""tumblr_blog"" href=""https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/711065846376792064"">promptsforthestrugglingauthor</a>:</p><blockquote><h1>Writing Prompt #2239</h1><p>&ldquo;Just because you&rsquo;ve lost hope doesn&rsquo;t mean it&rsquo;s worthless.&rdquo;</p><p>&ldquo;You&rsquo;ll figure it out one day, or you&rsquo;ll die. Preach at me all you want, but I&rsquo;m just trying to spare you wasted time.&rdquo;</p></blockquote>",140,wp218r001,#writing prompt #writing #writers on tumblr #oc prompt #imagine your ocs #dialogue prompt #story prompt #story inspo #fantasy prompt #fantasy inspo #creative writing prompt #creative writing ideas #original prompt #daily prompt #daily writing prompt#promptsforthestrugglingauthor,newdawnhorizon,reblog,promptsforthestrugglingauthor,yes,no,no,self-reblog of wp219,"['text', 'link', 'reblog']"
187,promptsforthestrugglingauthor,Writing Prompts Daily,"<a href=https://promptsforthestrugglingauthor.tumblr.com/post/185186842606/using-my-prompts"">Here are the rules for using my prompts!</a> Feel free to ask me about writing or myself! <a href=""https://promptsforthestrugglingauthor.tumblr.com/post/182764115681/new-ask-policies/"">Before you send an ask, please read the rules!</a> If you\'re feeling generous,<a href=""https://ko-fi.com/emmysprompts/""> buy me a coffee! </a> Icon by the generous starry-ink. Replies as immawritethat'",https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/711065846376792064,6-3-2023,"['writing prompt', 'writing', 'writers on tumblr', 'oc prompt', 'imagine your ocs', 'dialogue prompt', 'story prompt', 'story inspo', 'story ideas', 'creative writing prompt', 'creative writing inspo', 'creative writing ideas', 'original prompt', 'daily prompt', 'daily writing prompt', 'promptsforthestrugglingauthor']",https://tmblr.co/ZnM30fdUDfwnCu00,wp219,"<p><h1>Writing Prompt #2239</h1><p>“Just because you’ve lost hope doesn’t mean it’s worthless.”</p><p>“You’ll figure it out one day, or you’ll die. Preach at me all you want, but I’m just trying to spare you wasted time.”</p></p>",140,wp219r001,#writing prompt #writing #writers on tumblr #oc prompt #imagine your ocs #dialogue prompt #story prompt #story inspo #fantasy prompt #fantasy inspo #creative writing prompt #creative writing ideas #original prompt #daily prompt #daily writing prompt#promptsforthestrugglingauthor,newdawnhorizon,reblog,promptsforthestrugglingauthor,no,no,yes,<p><h1>Writing Prompt #XXX</h1></p><p></p>,['text']
188,promptsforthestrugglingauthor,Writing Prompts Daily,"<a href=https://promptsforthestrugglingauthor.tumblr.com/post/185186842606/using-my-prompts"">Here are the rules for using my prompts!</a> Feel free to ask me about writing or myself! <a href=""https://promptsforthestrugglingauthor.tumblr.com/post/182764115681/new-ask-policies/"">Before you send an ask, please read the rules!</a> If you\'re feeling generous,<a href=""https://ko-fi.com/emmysprompts/""> buy me a coffee! </a> Icon by the generous starry-ink. Replies as immawritethat'",https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710998389410709504,6-3-2023,,https://tmblr.co/ZnM30fdT_KIaiq00,wp220,"<p><a class=""tumblr_blog"" href=""https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710968187952480256"">promptsforthestrugglingauthor</a>:</p><blockquote><h1>Writing Prompt #2238</h1><p>&ldquo;Do you even know what you&rsquo;re fighting for?&rdquo;</p><p>The knight was taken aback for a moment, and there was a brief pause before they found their response. &ldquo;For my kingdom.&rdquo;</p><p>&ldquo;Yes, and what does that actually entail?&rdquo;</p></blockquote>",205,wp220r001,#writing prompt,local-single-wizard,reblog,promptsforthestrugglingauthor,yes,no,no,self-reblog of wp221,"['text', 'link', 'reblog']"
189,promptsforthestrugglingauthor,Writing Prompts Daily,"<a href=https://promptsforthestrugglingauthor.tumblr.com/post/185186842606/using-my-prompts"">Here are the rules for using my prompts!</a> Feel free to ask me about writing or myself! <a href=""https://promptsforthestrugglingauthor.tumblr.com/post/182764115681/new-ask-policies/"">Before you send an ask, please read the rules!</a> If you\'re feeling generous,<a href=""https://ko-fi.com/emmysprompts/""> buy me a coffee! </a> Icon by the generous starry-ink. Replies as immawritethat'",https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710907809652490240,5-3-2023,,https://tmblr.co/ZnM30fdTfkBcOq00,wp222,"<p><a class=""tumblr_blog"" href=""https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710882211902144512"">promptsforthestrugglingauthor</a>:</p><blockquote><h1>Writing Prompt #2237</h1><p>She missed the butterflies in her stomach, the red hot flashes of rage that possessed her, the storms of tears that ravaged her body until there was nothing left, but she knew herself to be the better for it. There was a price in all that extreme feeling, and it would take time, but surely one day she would be used to placid waters.</p></blockquote>",152,wp222r001,#writing prompt,local-single-wizard,reblog,promptsforthestrugglingauthor,yes,no,no,self-reblog of wp223,"['text', 'link', 'reblog']"
190,promptsforthestrugglingauthor,Writing Prompts Daily,"<a href=https://promptsforthestrugglingauthor.tumblr.com/post/185186842606/using-my-prompts"">Here are the rules for using my prompts!</a> Feel free to ask me about writing or myself! <a href=""https://promptsforthestrugglingauthor.tumblr.com/post/182764115681/new-ask-policies/"">Before you send an ask, please read the rules!</a> If you\'re feeling generous,<a href=""https://ko-fi.com/emmysprompts/""> buy me a coffee! </a> Icon by the generous starry-ink. Replies as immawritethat'",https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710882211902144512,4-3-2023,"['writing prompt', 'writing', 'writers on tumblr', 'oc prompt', 'imagine your oc', 'story prompt', 'story inspo', 'story ideas', 'creative writing prompt', 'creative writing inspo', 'creative writing ideas', 'original prompt', 'daily prompt', 'daily writing prompt', 'promptsforthestrugglingauthor']",https://tmblr.co/ZnM30fdTZvhraa00,wp223,"<h1>Writing Prompt #2237</h1><p>She missed the butterflies in her stomach, the red hot flashes of rage that possessed her, the storms of tears that ravaged her body until there was nothing left, but she knew herself to be the better for it. There was a price in all that extreme feeling, and it would take time, but surely one day she would be used to placid waters.</p>",152,wp223r001,#writing prompt,local-single-wizard,reblog,promptsforthestrugglingauthor,no,no,yes,<h1>Writing Prompt #XXX</h1><p></p>,['text']
191,promptsforthestrugglingauthor,Writing Prompts Daily,"<a href=https://promptsforthestrugglingauthor.tumblr.com/post/185186842606/using-my-prompts"">Here are the rules for using my prompts!</a> Feel free to ask me about writing or myself! <a href=""https://promptsforthestrugglingauthor.tumblr.com/post/182764115681/new-ask-policies/"">Before you send an ask, please read the rules!</a> If you\'re feeling generous,<a href=""https://ko-fi.com/emmysprompts/""> buy me a coffee! </a> Icon by the generous starry-ink. Replies as immawritethat'",https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710817213906567168,4-3-2023,,https://tmblr.co/ZnM30fdTL7rl8a00,wp224,"<p><a class=""tumblr_blog"" href=""https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710787006951800832"">promptsforthestrugglingauthor</a>:</p><blockquote><h1>Writing Prompt #2236</h1><p>At the end of all days, at least I knew my best friends were beside me, and we were going to do the best we could.</p></blockquote>",95,wp224r001,#prompts i might use in the future #tsubakura enraku #post some character development #(at least enough to accept their need for affection lol) #I hope they one day find this mindset#but as it stands #thry still got a long way down to rock bottom #and Suzumi's presence ain't helping...,maideninorange,reblog,promptsforthestrugglingauthor,yes,no,no,self-reblog of wp225,"['text', 'link', 'reblog']"
192,promptsforthestrugglingauthor,Writing Prompts Daily,"<a href=https://promptsforthestrugglingauthor.tumblr.com/post/185186842606/using-my-prompts"">Here are the rules for using my prompts!</a> Feel free to ask me about writing or myself! <a href=""https://promptsforthestrugglingauthor.tumblr.com/post/182764115681/new-ask-policies/"">Before you send an ask, please read the rules!</a> If you\'re feeling generous,<a href=""https://ko-fi.com/emmysprompts/""> buy me a coffee! </a> Icon by the generous starry-ink. Replies as immawritethat'",https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710787006951800832,3-3-2023,"['writing prompt', 'writing', 'writers on tumblr', 'short prompt', 'story prompt', 'story inspo', 'story ideas', 'creative writing prompt', 'creative writing inspo', 'creative writing ideas', 'original prompt', 'daily writing prompt', 'promptsforthestrugglingauthor']",https://tmblr.co/ZnM30fdTEGHKKq00,wp225,"<p><h1>Writing Prompt #2236</h1><p>At the end of all days, at least I knew my best friends were beside me, and we were going to do the best we could.</p></p>",95,wp225r001,#prompts i might use in the future #tsubakura enraku #post some character development #(at least enough to accept their need for affection lol) #I hope they one day find this mindset#but as it stands #thry still got a long way down to rock bottom #and Suzumi's presence ain't helping...,maideninorange,reblog,promptsforthestrugglingauthor,no,no,yes,<p><h1>Writing Prompt #XXX</h1></p><p></p>,['text']
193,promptsforthestrugglingauthor,Writing Prompts Daily,"<a href=https://promptsforthestrugglingauthor.tumblr.com/post/185186842606/using-my-prompts"">Here are the rules for using my prompts!</a> Feel free to ask me about writing or myself! <a href=""https://promptsforthestrugglingauthor.tumblr.com/post/182764115681/new-ask-policies/"">Before you send an ask, please read the rules!</a> If you\'re feeling generous,<a href=""https://ko-fi.com/emmysprompts/""> buy me a coffee! </a> Icon by the generous starry-ink. Replies as immawritethat'",https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710726650784088064,3-3-2023,,https://tmblr.co/ZnM30fdT0X_GOu00,wp226,"<p><a class=""tumblr_blog"" href=""https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710699531816271873"">promptsforthestrugglingauthor</a>:</p><blockquote><h1>Writing Prompt #2235</h1><p>&ldquo;I recommend you start lying, and you get good at it <i>fast</i>.&rdquo; The old man spoke gruffly, and did not slow his pace for the child.</p><p>&ldquo;But I was taught—&rdquo;</p><p>&ldquo;Taught niceties and manners by parents who set you up for a different life than you&rsquo;re living now. Do you want to be good, or do you want to survive?&rdquo;</p></blockquote>",551,wp226r001,#writing prompt #dialogue prompt,chickadee-djarin,reblog,promptsforthestrugglingauthor,yes,no,no,self-reblog of wp227,"['text', 'link', 'reblog']"
194,promptsforthestrugglingauthor,Writing Prompts Daily,"<a href=https://promptsforthestrugglingauthor.tumblr.com/post/185186842606/using-my-prompts"">Here are the rules for using my prompts!</a> Feel free to ask me about writing or myself! <a href=""https://promptsforthestrugglingauthor.tumblr.com/post/182764115681/new-ask-policies/"">Before you send an ask, please read the rules!</a> If you\'re feeling generous,<a href=""https://ko-fi.com/emmysprompts/""> buy me a coffee! </a> Icon by the generous starry-ink. Replies as immawritethat'",https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710699531816271873,2-3-2023,"['writing prompt', 'writing', 'writers on tumblr', 'oc prompt', 'imagine your ocs', 'dialogue prompt', 'story prompt', 'story inspo', 'story ideas', 'creative writing prompt', 'creative writing inspo', 'creative writing ideas', 'original prompt', 'daily prompt', 'daily writing prompt', 'promptsforthestrugglingauthor']",https://tmblr.co/ZnM30fdSwNLlyW01,wp227,"<p><h1>Writing Prompt #2235</h1><p>“I recommend you start lying, and you get good at it <i>fast</i>.” The old man spoke gruffly, and did not slow his pace for the child.</p><p>“But I was taught—”</p><p>“Taught niceties and manners by parents who set you up for a different life than you’re living now. Do you want to be good, or do you want to survive?”</p></p>",551,wp227r001,#writing prompt #dialogue prompt,chickadee-djarin,reblog,promptsforthestrugglingauthor,no,no,yes,<p><h1>Writing Prompt #XXX</h1></p><p></p>,['text']
195,promptsforthestrugglingauthor,Writing Prompts Daily,"<a href=https://promptsforthestrugglingauthor.tumblr.com/post/185186842606/using-my-prompts"">Here are the rules for using my prompts!</a> Feel free to ask me about writing or myself! <a href=""https://promptsforthestrugglingauthor.tumblr.com/post/182764115681/new-ask-policies/"">Before you send an ask, please read the rules!</a> If you\'re feeling generous,<a href=""https://ko-fi.com/emmysprompts/""> buy me a coffee! </a> Icon by the generous starry-ink. Replies as immawritethat'",https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710636083341393920,2-3-2023,,https://tmblr.co/ZnM30fdShy2m8u00,wp228,"<p><a class=""tumblr_blog"" href=""https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710605795462643712"">promptsforthestrugglingauthor</a>:</p><blockquote><h1>Writing Prompt #2234</h1><p>&ldquo;You are impossible!&rdquo;</p><p>&ldquo;You are entirely correct, and yet, it stops me not.&rdquo;</p></blockquote>",210,wp228r001,#viil vibes,mistreaders-requiem,reblog,promptsforthestrugglingauthor,yes,no,no,self-reblog of wp229,"['text', 'link', 'reblog']"
196,promptsforthestrugglingauthor,Writing Prompts Daily,"<a href=https://promptsforthestrugglingauthor.tumblr.com/post/185186842606/using-my-prompts"">Here are the rules for using my prompts!</a> Feel free to ask me about writing or myself! <a href=""https://promptsforthestrugglingauthor.tumblr.com/post/182764115681/new-ask-policies/"">Before you send an ask, please read the rules!</a> If you\'re feeling generous,<a href=""https://ko-fi.com/emmysprompts/""> buy me a coffee! </a> Icon by the generous starry-ink. Replies as immawritethat'",https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710605795462643712,1-3-2023,"['writing prompt', 'writing', 'writers on tumblr', 'oc prompt', 'imagine your ocs', 'story prompt', 'story inspo', 'story ideas', 'creative writing prompt', 'creative writing ideas', 'original prompt', 'daily prompt', 'daily writing prompt', 'promptsforthestrugglingauthor']",https://tmblr.co/ZnM30fdSb3Izue00,wp229,"<p><h1>Writing Prompt #2234</h1><p>“You are impossible!”</p><p>“You are entirely correct, and yet, it stops me not.”</p></p>",210,wp229r001,#viil vibes,mistreaders-requiem,reblog,promptsforthestrugglingauthor,no,no,yes,<p><h1>Writing Prompt #XXX</h1></p><p></p>,['text']
197,promptsforthestrugglingauthor,Writing Prompts Daily,"<a href=https://promptsforthestrugglingauthor.tumblr.com/post/185186842606/using-my-prompts"">Here are the rules for using my prompts!</a> Feel free to ask me about writing or myself! <a href=""https://promptsforthestrugglingauthor.tumblr.com/post/182764115681/new-ask-policies/"">Before you send an ask, please read the rules!</a> If you\'re feeling generous,<a href=""https://ko-fi.com/emmysprompts/""> buy me a coffee! </a> Icon by the generous starry-ink. Replies as immawritethat'",https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710515148270501888,28-2-2023,"['writing prompt', 'writing', 'writers on tumblr', 'oc prompt', 'imagine your oc', 'short prompt', 'story prompt', 'story inspo', 'story ideas', 'creative writing prompt', 'creative writing inspo', 'creative writing ideas', 'original prompt', 'daily prompt', 'daily writing prompt', 'promptsforthestrugglingauthor']",https://tmblr.co/ZnM30fdSGSDCCe00,wp230,<h1>Writing Prompt #2233</h1><p>No one had told me that unbridled rage could be just so liberating.</p>,138,wp230r001,#promptsforthestrugglingauthor #prompt #angry hero #unbridled #rage #liberating #freedom #Unleashed,heroes-villains-side-blog,reblog,promptsforthestrugglingauthor,no,no,yes,<h1>Writing Prompt #XXX</h1><p></p>,['text']
198,promptsforthestrugglingauthor,Writing Prompts Daily,"<a href=https://promptsforthestrugglingauthor.tumblr.com/post/185186842606/using-my-prompts"">Here are the rules for using my prompts!</a> Feel free to ask me about writing or myself! <a href=""https://promptsforthestrugglingauthor.tumblr.com/post/182764115681/new-ask-policies/"">Before you send an ask, please read the rules!</a> If you\'re feeling generous,<a href=""https://ko-fi.com/emmysprompts/""> buy me a coffee! </a> Icon by the generous starry-ink. Replies as immawritethat'",https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710454858095968256,28-2-2023,,https://tmblr.co/ZnM30fdS2ktbmi00,wp231,"<p><a class=""tumblr_blog"" href=""https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710429537817837568"">promptsforthestrugglingauthor</a>:</p><blockquote><h1>Writing Prompt #2232</h1><p>&ldquo;You know&hellip;you&rsquo;re beautiful.&rdquo;</p><p>&ldquo;I know.&rdquo;</p></blockquote>",138,wp231r001,#hartland #otp: pinky promises #eric amsel #juju espeda #ships,giftfromtherivergod,reblog,promptsforthestrugglingauthor,yes,no,no,self-reblog of wp232,"['text', 'link', 'reblog']"
199,promptsforthestrugglingauthor,Writing Prompts Daily,"<a href=https://promptsforthestrugglingauthor.tumblr.com/post/185186842606/using-my-prompts"">Here are the rules for using my prompts!</a> Feel free to ask me about writing or myself! <a href=""https://promptsforthestrugglingauthor.tumblr.com/post/182764115681/new-ask-policies/"">Before you send an ask, please read the rules!</a> If you\'re feeling generous,<a href=""https://ko-fi.com/emmysprompts/""> buy me a coffee! </a> Icon by the generous starry-ink. Replies as immawritethat'",https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710429537817837568,27-2-2023,"['writing prompt', 'writing', 'writers on tumblr', 'oc prompt', 'imagine your ocs', 'dialogue prompt', 'story prompt', 'story inspo', 'story ideas', 'creative writing prompt', 'creative writing inspo', 'creative writing ideas', 'original prompt', 'daily prompt', 'daily writing prompt', 'promptsforthestrugglingauthor']",https://tmblr.co/ZnM30fdRy_QFay00,wp232,<p><h1>Writing Prompt #2232</h1><p>“You know…you’re beautiful.”</p><p>“I know.”</p></p>,138,wp232r001,#hartland #otp: pinky promises #eric amsel #juju espeda #ships,giftfromtherivergod,reblog,promptsforthestrugglingauthor,no,no,yes,<p><h1>Writing Prompt #XXX</h1></p><p></p>,['text']
200,promptsforthestrugglingauthor,Writing Prompts Daily,"<a href=https://promptsforthestrugglingauthor.tumblr.com/post/185186842606/using-my-prompts"">Here are the rules for using my prompts!</a> Feel free to ask me about writing or myself! <a href=""https://promptsforthestrugglingauthor.tumblr.com/post/182764115681/new-ask-policies/"">Before you send an ask, please read the rules!</a> If you\'re feeling generous,<a href=""https://ko-fi.com/emmysprompts/""> buy me a coffee! </a> Icon by the generous starry-ink. Replies as immawritethat'",https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710364285160882176,27-2-2023,,https://tmblr.co/ZnM30fdRk8s_8u00,wp233,"<p><a class=""tumblr_blog"" href=""https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710337494850371584"">promptsforthestrugglingauthor</a>:</p><blockquote><h1>Writing Prompt #2231</h1><p>&ldquo;I&rsquo;m just saying, we could kill everyone instead of being careful.&rdquo;</p><p>&ldquo;That would make us no better than them.&rdquo;</p><p>&ldquo;Would it? Would it <i>really</i>? Because I&rsquo;m not ascribing to a cult trying to destroy the entire world, I&rsquo;m trying to <i>protect</i> it, and I feel like that makes a difference.&rdquo;</p></blockquote>",301,wp233r001,John and Scott having A Conversation. #writing prompt #thunderbirds #thunderbirds are go #john tracy #scott tracy,janetm74,reblog,promptsforthestrugglingauthor,yes,no,no,self-reblog of wp234,"['text', 'link', 'reblog']"
201,promptsforthestrugglingauthor,Writing Prompts Daily,"<a href=https://promptsforthestrugglingauthor.tumblr.com/post/185186842606/using-my-prompts"">Here are the rules for using my prompts!</a> Feel free to ask me about writing or myself! <a href=""https://promptsforthestrugglingauthor.tumblr.com/post/182764115681/new-ask-policies/"">Before you send an ask, please read the rules!</a> If you\'re feeling generous,<a href=""https://ko-fi.com/emmysprompts/""> buy me a coffee! </a> Icon by the generous starry-ink. Replies as immawritethat'",https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710337494850371584,26-2-2023,"['writing prompt', 'writing', 'writers on tumblr', 'oc prompt', 'imagine your ocs', 'dialogue prompt', 'story prompt', 'story inspo', 'story ideas', 'creative writing prompt', 'creative writing inspo', 'creative writing ideas', 'original prompt', 'daily prompt', 'daily writing prompt', 'promptsforthestrugglingauthor']",https://tmblr.co/ZnM30fdRe30ZCe00,wp234,"<p><h1>Writing Prompt #2231</h1><p>“I’m just saying, we could kill everyone instead of being careful.”</p><p>“That would make us no better than them.”</p><p>“Would it? Would it <i>really</i>? Because I’m not ascribing to a cult trying to destroy the entire world, I’m trying to <i>protect</i> it, and I feel like that makes a difference.”</p></p>",182,wp234r001,John and Scott having A Conversation. #writing prompt #thunderbirds #thunderbirds are go #john tracy #scott tracy,janetm74,reblog,promptsforthestrugglingauthor,no,no,yes,<p><h1>Writing Prompt #XXX</h1></p><p></p>,['text']
202,promptsforthestrugglingauthor,Writing Prompts Daily,"<a href=https://promptsforthestrugglingauthor.tumblr.com/post/185186842606/using-my-prompts"">Here are the rules for using my prompts!</a> Feel free to ask me about writing or myself! <a href=""https://promptsforthestrugglingauthor.tumblr.com/post/182764115681/new-ask-policies/"">Before you send an ask, please read the rules!</a> If you\'re feeling generous,<a href=""https://ko-fi.com/emmysprompts/""> buy me a coffee! </a> Icon by the generous starry-ink. Replies as immawritethat'",https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710273626618920960,26-2-2023,,https://tmblr.co/ZnM30fdRPXcdym00,wp235,"<p><a class=""tumblr_blog"" href=""https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710245736389967872"">promptsforthestrugglingauthor</a>:</p><blockquote><h1>Writing Prompt #2230</h1><p>&ldquo;You&rsquo;ve led your friends to their death, and your turn is next.&rdquo; The villain held their blade at the hero&rsquo;s throat. &ldquo;I&rsquo;ll give you the grace of the opportunity to beg for forgiveness with your final breaths.&rdquo;</p></blockquote>",182,wp235r001,#writing #writing prompts #prompt #writeblr #writing prompt #prompts #writers on tumblr #twitter #writblr #randomstoryprompts,newdawnhorizon,reblog,promptsforthestrugglingauthor,yes,no,no,self-reblog of wp236,"['text', 'link', 'reblog']"
203,promptsforthestrugglingauthor,Writing Prompts Daily,"<a href=https://promptsforthestrugglingauthor.tumblr.com/post/185186842606/using-my-prompts"">Here are the rules for using my prompts!</a> Feel free to ask me about writing or myself! <a href=""https://promptsforthestrugglingauthor.tumblr.com/post/182764115681/new-ask-policies/"">Before you send an ask, please read the rules!</a> If you\'re feeling generous,<a href=""https://ko-fi.com/emmysprompts/""> buy me a coffee! </a> Icon by the generous starry-ink. Replies as immawritethat'",https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710245736389967872,25-2-2023,"['writing prompt', 'writing', 'writers on tumblr', 'oc prompt', 'imagine your ocs', 'dialogue prompt', 'hero prompt', 'villain prompt', 'villain au', 'short prompt', 'story prompt', 'story inspo', 'story ideas', 'creative writing prompt', 'creative writing inspo', 'creative writing ideas', 'original prompt', 'daily prompt', 'daily writing prompt', 'promptsforthestrugglingauthor']",https://tmblr.co/ZnM30fdRJBlqme00,wp236,"<p><h1>Writing Prompt #2230</h1><p>“You’ve led your friends to their death, and your turn is next.” The villain held their blade at the hero’s throat. “I’ll give you the grace of the opportunity to beg for forgiveness with your final breaths.”</p></p>",182,wp236r001,#writing #writing prompts #prompt #writeblr #writing prompt #prompts #writers on tumblr #twitter #writblr #randomstoryprompts,newdawnhorizon,reblog,promptsforthestrugglingauthor,no,no,yes,<p><h1>Writing Prompt #XXX</h1></p><p></p>,['text']
204,promptsforthestrugglingauthor,Writing Prompts Daily,"<a href=https://promptsforthestrugglingauthor.tumblr.com/post/185186842606/using-my-prompts"">Here are the rules for using my prompts!</a> Feel free to ask me about writing or myself! <a href=""https://promptsforthestrugglingauthor.tumblr.com/post/182764115681/new-ask-policies/"">Before you send an ask, please read the rules!</a> If you\'re feeling generous,<a href=""https://ko-fi.com/emmysprompts/""> buy me a coffee! </a> Icon by the generous starry-ink. Replies as immawritethat'",https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710183045952667648,25-2-2023,,https://tmblr.co/ZnM30fdR4xUpWu00,wp237,"<p><a class=""tumblr_blog"" href=""https://www.tumblr.com/blog/view/promptsforthestrugglingauthor/710152828850683904"">promptsforthestrugglingauthor</a>:</p><blockquote><h1>Writing Prompt #2229</h1><p>Ash dressed the city in a gossamer shroud, as silence pervaded its streets. </p></blockquote>",100,wp237r001,#prompt,sixylicious,reblog,promptsforthestrugglingauthor,yes,no,no,self-reblog of wp238,"['text', 'link', 'reblog']"
